Date	TAIR(K)	QAIR(Kg/Kg)	PSURF(Pa)	WINDE(m/s)	WINDN(m/s)	LRAD(W/m2)	PRCP(mm/day)	PRCP_avg(mm/day)	SRAD(W/m2)	SWE
12/26/2004	275.36	0.0033	83986.53	0.93	0.93	239.71	0.054	0.002	98.74	199.329
12/27/2004	275.68	0.0046	83621.41	-1.57	-1.57	273.23	9.017	0.376	79.66	202.883
12/28/2004	275.93	0.0051	83394.73	-2.07	-2.07	291.69	28.091	1.170	81.62	228.623
12/29/2004	273.47	0.0043	83195.68	0.92	0.92	264.44	15.035	0.626	66.81	249.516
12/30/2004	273.62	0.0043	83683.17	3.74	3.74	290.07	39.272	1.636	43.74	306.607
12/31/2004	274.06	0.0046	83438.14	4.16	4.16	288.90	84.874	3.536	80.26	425.510
1/1/2005	271.75	0.0036	83893.16	2.23	2.23	256.09	12.442	0.518	75.81	453.725
1/2/2005	271.85	0.0037	83914.28	0.13	0.13	257.71	2.188	0.091	84.63	457.858
1/3/2005	272.78	0.0041	83542.64	-1.07	-1.07	273.54	20.575	0.857	80.33	473.027
1/4/2005	271.78	0.0038	83340.66	1.98	1.98	264.65	8.868	0.369	89.65	488.260
1/5/2005	272.12	0.0036	84165.34	1.15	1.15	239.79	1.291	0.054	107.60	493.123
1/6/2005	271.58	0.0035	84373.50	1.07	1.07	230.81	0.662	0.028	100.99	493.611
1/7/2005	272.92	0.0039	83241.49	0.46	0.46	260.73	27.812	1.159	72.98	524.049
1/8/2005	273.12	0.0042	83114.90	4.94	4.94	285.84	54.132	2.255	57.20	610.279
1/9/2005	274.67	0.0048	83878.01	3.52	3.52	291.03	41.682	1.737	73.01	669.958
1/10/2005	276.15	0.0052	83975.35	2.38	2.38	290.67	31.828	1.326	72.01	705.412
1/11/2005	273.11	0.0041	83476.20	2.95	2.95	278.00	36.890	1.537	54.62	752.670
1/12/2005	271.52	0.0031	84327.68	0.61	0.61	204.65	0.675	0.028	126.48	759.884
1/13/2005	273.83	0.0025	84892.12	0.31	0.31	212.00	0.273	0.011	112.11	759.684
1/14/2005	275.87	0.0028	84922.02	0.43	0.43	228.29	0.025	0.001	126.41	759.336
1/15/2005	277.40	0.0032	85114.26	-0.01	-0.01	229.55	0.000	0.000	124.85	758.546
1/16/2005	278.90	0.0036	85349.82	0.94	0.94	253.25	0.000	0.000	118.83	757.463
1/17/2005	278.57	0.0040	85328.79	-0.34	-0.34	230.36	0.000	0.000	127.41	756.031
1/18/2005	280.47	0.0040	85331.94	-1.49	-1.49	239.05	0.000	0.000	128.28	753.742
1/19/2005	282.34	0.0039	85363.36	-2.08	-2.08	239.37	0.002	0.000	130.68	750.393
1/20/2005	282.09	0.0040	84985.98	-0.35	-0.35	240.01	0.000	0.000	131.26	746.665
1/21/2005	281.17	0.0041	84600.70	-1.01	-1.01	233.78	0.000	0.000	133.67	743.090
1/22/2005	280.45	0.0039	84654.57	-1.38	-1.38	228.40	0.000	0.000	135.58	739.527
1/23/2005	280.59	0.0042	84746.12	-1.03	-1.03	236.56	0.000	0.000	134.21	735.815
1/24/2005	279.73	0.0048	84587.99	-0.80	-0.80	247.99	0.546	0.023	119.24	732.464
1/25/2005	279.62	0.0056	84446.84	-0.59	-0.59	281.00	5.841	0.243	103.53	734.986
1/26/2005	277.95	0.0056	83985.99	0.61	0.61	298.53	23.056	0.961	82.84	755.003
1/27/2005	274.76	0.0046	84102.74	1.71	1.71	256.28	16.464	0.686	123.97	772.489
1/28/2005	274.59	0.0045	84161.52	1.25	1.25	270.26	22.037	0.918	95.08	792.155
1/29/2005	272.06	0.0036	84471.66	0.83	0.83	230.72	4.673	0.195	143.10	805.468
1/30/2005	272.42	0.0030	84767.34	-1.61	-1.61	198.35	0.000	0.000	149.23	804.937
1/31/2005	275.26	0.0032	84889.45	-2.32	-2.32	212.57	0.000	0.000	148.50	803.773
2/1/2005	275.81	0.0032	84827.01	-2.33	-2.33	210.83	0.000	0.000	150.41	802.239
2/2/2005	276.42	0.0031	85081.52	-3.33	-3.33	207.76	0.000	0.000	150.47	800.487
2/3/2005	278.02	0.0036	84943.66	-3.58	-3.58	223.30	0.000	0.000	151.37	798.140
2/4/2005	277.17	0.0035	84749.82	-1.03	-1.03	218.98	0.000	0.000	153.55	795.547
2/5/2005	277.33	0.0037	84351.59	0.99	0.99	224.95	0.000	0.000	156.89	793.026
2/6/2005	276.35	0.0045	83824.04	2.49	2.49	259.02	0.013	0.001	134.18	791.039
2/7/2005	274.87	0.0045	84031.81	3.17	3.17	272.82	1.138	0.047	103.48	790.689
2/8/2005	274.29	0.0039	84266.24	-0.35	-0.35	233.53	0.327	0.014	148.48	790.171
2/9/2005	276.30	0.0038	84462.09	-0.05	-0.05	234.35	0.000	0.000	152.18	787.981
2/10/2005	277.52	0.0035	84414.23	-0.72	-0.72	221.50	0.000	0.000	162.48	785.165
2/11/2005	278.03	0.0045	83989.02	-1.43	-1.43	283.00	1.331	0.055	91.38	783.764
2/12/2005	278.11	0.0059	84022.13	2.01	2.01	300.24	6.091	0.254	135.23	786.950
2/13/2005	277.59	0.0051	84511.38	1.68	1.68	258.75	0.473	0.020	109.35	785.799
2/14/2005	277.52	0.0051	84416.39	0.99	0.99	261.87	0.069	0.003	135.75	783.552
2/15/2005	277.01	0.0055	84274.23	0.26	0.26	297.57	16.780	0.699	89.82	787.733
2/16/2005	277.68	0.0060	84245.75	0.20	0.20	302.26	31.928	1.330	120.75	810.028
2/17/2005	277.28	0.0051	84216.27	-1.41	-1.41	248.72	0.883	0.037	165.06	812.047
2/18/2005	278.06	0.0055	83731.16	-0.69	-0.69	277.96	14.765	0.615	133.97	815.303
2/19/2005	276.30	0.0049	83541.46	-0.51	-0.51	264.85	2.355	0.098	144.81	820.255
2/20/2005	275.83	0.0048	83737.57	0.62	0.62	274.58	23.249	0.969	144.02	841.212
2/21/2005	277.07	0.0052	83589.65	-2.47	-2.47	284.62	13.005	0.542	152.72	860.391
2/22/2005	275.70	0.0046	83731.53	-1.00	-1.00	269.41	8.163	0.340	154.22	872.421
2/23/2005	275.75	0.0043	84108.81	-0.84	-0.84	234.81	0.540	0.023	177.72	871.999
2/24/2005	275.46	0.0045	84349.61	-0.95	-0.95	228.48	0.415	0.017	187.65	870.814
2/25/2005	275.48	0.0044	84333.63	-0.22	-0.22	225.20	0.042	0.002	189.94	868.997
2/26/2005	274.93	0.0042	84170.37	0.76	0.76	221.05	0.000	0.000	193.17	867.109
2/27/2005	275.24	0.0043	84327.67	0.04	0.04	243.56	0.253	0.011	141.47	866.122
2/28/2005	276.33	0.0050	84458.21	1.09	1.09	273.94	23.696	0.987	162.51	884.112
3/1/2005	275.37	0.0038	84411.60	-0.54	-0.54	228.03	0.855	0.036	188.69	886.493
3/2/2005	276.13	0.0048	84271.75	1.56	1.56	273.55	5.217	0.217	169.74	888.369
3/3/2005	275.44	0.0041	84378.59	0.67	0.67	229.08	0.178	0.007	195.78	887.934
3/4/2005	276.44	0.0050	84192.06	0.02	0.02	288.19	3.349	0.140	152.14	887.198
3/5/2005	276.41	0.0046	84400.32	-1.07	-1.07	233.42	0.364	0.015	210.17	886.246
3/6/2005	278.61	0.0044	84726.97	-1.97	-1.97	225.01	0.000	0.000	217.11	883.112
3/7/2005	280.68	0.0045	84830.21	-1.02	-1.02	236.69	0.000	0.000	213.71	878.944
3/8/2005	282.01	0.0049	84968.20	-1.35	-1.35	241.44	0.000	0.000	219.05	873.649
3/9/2005	283.33	0.0053	85126.53	-0.54	-0.54	242.86	0.000	0.000	220.58	867.363
3/10/2005	283.67	0.0059	84856.75	-0.47	-0.47	251.72	0.000	0.000	220.95	860.263
3/11/2005	284.09	0.0051	84681.14	-2.39	-2.39	242.91	0.000	0.000	225.78	852.748
3/12/2005	283.60	0.0047	84659.41	0.63	0.63	240.78	0.000	0.000	227.14	845.454
3/13/2005	280.67	0.0049	84421.23	1.25	1.25	237.09	0.016	0.001	226.18	838.890
3/14/2005	277.54	0.0039	84308.72	-2.01	-2.01	209.96	0.023	0.001	236.69	834.548
3/15/2005	276.47	0.0027	84437.23	-0.26	-0.26	204.61	0.023	0.001	234.53	831.272
3/16/2005	278.54	0.0033	84626.83	1.75	1.75	242.01	0.000	0.000	199.37	827.193
3/17/2005	279.01	0.0034	84452.09	3.27	3.27	279.69	0.000	0.000	195.47	823.355
3/18/2005	277.76	0.0043	83923.10	1.05	1.05	294.61	0.262	0.011	103.78	821.232
3/19/2005	277.11	0.0056	83680.31	1.52	1.52	303.20	26.988	1.125	120.71	835.477
3/20/2005	275.34	0.0046	84003.29	4.43	4.43	278.99	25.305	1.054	157.82	870.827
3/21/2005	275.68	0.0045	84505.05	2.33	2.33	271.37	13.362	0.557	198.63	892.470
3/22/2005	277.25	0.0056	83816.28	1.94	1.94	305.69	56.056	2.336	154.80	934.209
3/23/2005	274.71	0.0047	83324.85	5.01	5.01	287.55	57.635	2.401	136.10	989.748
3/24/2005	273.47	0.0041	83932.34	2.42	2.42	261.51	6.620	0.276	186.60	1002.208
3/25/2005	273.80	0.0036	84359.98	2.35	2.35	219.17	0.165	0.007	251.68	1001.696
3/26/2005	277.08	0.0039	84821.23	1.11	1.11	238.86	0.000	0.000	221.28	999.031
3/27/2005	279.92	0.0048	84619.09	1.42	1.42	272.29	0.274	0.011	180.36	995.698
3/28/2005	276.77	0.0053	83914.45	4.38	4.38	295.22	27.563	1.148	161.74	1018.242
3/29/2005	273.31	0.0041	84234.31	3.15	3.15	257.79	3.717	0.155	145.08	1025.362
3/30/2005	274.52	0.0037	84570.47	1.53	1.53	217.48	1.921	0.080	261.11	1028.023
3/31/2005	278.92	0.0046	85015.83	-0.68	-0.68	234.39	0.000	0.000	262.98	1024.399
4/1/2005	280.86	0.0046	85085.28	0.98	0.98	260.29	0.000	0.000	233.01	1018.881
4/2/2005	280.56	0.0041	84522.99	1.10	1.10	247.15	0.041	0.002	235.73	1013.273
4/3/2005	277.70	0.0046	83951.81	2.92	2.92	262.64	0.931	0.039	137.69	1011.476
4/4/2005	274.84	0.0043	84034.41	3.02	3.02	262.03	13.544	0.564	248.27	1028.162
4/5/2005	278.60	0.0039	84797.17	0.69	0.69	240.17	0.030	0.001	275.07	1024.538
4/6/2005	282.86	0.0049	84686.51	-0.32	-0.32	251.13	0.027	0.001	270.39	1016.018
4/7/2005	280.58	0.0059	84127.61	2.42	2.42	281.97	4.001	0.167	170.45	1011.258
4/8/2005	273.56	0.0039	84083.15	3.07	3.07	257.65	10.457	0.436	104.94	1019.691
4/9/2005	273.16	0.0040	83968.09	2.36	2.36	254.81	9.497	0.396	238.80	1033.416
4/10/2005	276.58	0.0040	84436.63	0.56	0.56	222.52	0.830	0.035	280.43	1033.103
4/11/2005	279.70	0.0042	84531.86	1.90	1.90	236.47	0.000	0.000	291.46	1027.666
4/12/2005	279.16	0.0040	84340.36	2.73	2.73	222.29	0.000	0.000	295.26	1020.960
4/13/2005	276.65	0.0037	84215.09	3.79	3.79	219.59	0.000	0.000	291.28	1015.504
4/14/2005	276.11	0.0031	84598.64	1.44	1.44	207.73	0.000	0.000	299.59	1010.052
4/15/2005	278.29	0.0036	84473.03	0.73	0.73	222.84	1.162	0.048	296.76	1002.839
4/16/2005	281.32	0.0046	84449.63	0.16	0.16	239.64	0.749	0.031	299.11	994.488
4/17/2005	281.83	0.0059	84350.60	2.36	2.36	253.78	0.000	0.000	295.62	984.335
4/18/2005	278.11	0.0048	84087.59	3.13	3.13	229.08	0.000	0.000	305.27	976.314
4/19/2005	275.38	0.0038	83916.01	2.27	2.27	224.34	0.755	0.031	293.04	973.046
4/20/2005	275.86	0.0035	84253.06	1.46	1.46	224.08	0.844	0.035	303.44	970.407
4/21/2005	277.76	0.0037	84511.89	-0.51	-0.51	221.81	0.000	0.000	308.33	963.161
4/22/2005	280.93	0.0042	84267.06	-1.04	-1.04	243.41	0.433	0.018	259.39	954.780
4/23/2005	278.34	0.0051	84077.22	-0.26	-0.26	287.96	0.937	0.039	188.75	949.968
4/24/2005	277.55	0.0049	83994.12	2.29	2.29	251.58	2.458	0.102	291.43	947.948
4/25/2005	277.57	0.0047	84323.20	1.71	1.71	239.44	1.167	0.049	306.42	943.705
4/26/2005	279.59	0.0044	84392.61	-0.52	-0.52	233.93	0.019	0.001	310.24	934.474
4/27/2005	280.66	0.0048	84105.06	0.10	0.10	255.85	1.016	0.042	281.73	926.500
4/28/2005	276.56	0.0049	83962.51	0.52	0.52	266.96	8.151	0.340	232.35	927.580
4/29/2005	278.41	0.0051	84511.80	0.96	0.96	258.69	5.604	0.234	298.35	927.293
4/30/2005	280.20	0.0048	84628.90	0.59	0.59	267.43	1.270	0.053	267.90	921.037
5/1/2005	280.70	0.0054	84498.47	1.42	1.42	298.78	0.909	0.038	245.09	914.425
5/2/2005	281.01	0.0048	84554.87	0.29	0.29	250.63	0.016	0.001	322.75	905.488
5/3/2005	282.09	0.0050	84631.41	1.23	1.23	244.31	0.004	0.000	323.48	894.551
5/4/2005	282.73	0.0051	84509.99	0.93	0.93	280.11	0.441	0.018	242.17	884.638
5/5/2005	281.42	0.0065	84012.29	1.13	1.13	318.20	27.897	1.162	202.25	883.536
5/6/2005	278.37	0.0055	84004.93	2.60	2.60	291.84	10.146	0.423	249.34	887.963
5/7/2005	279.12	0.0053	84259.02	1.78	1.78	265.10	2.379	0.099	308.04	885.683
5/8/2005	279.81	0.0057	84287.49	1.18	1.18	293.68	5.166	0.215	148.59	884.263
5/9/2005	278.36	0.0055	84034.71	3.49	3.49	298.11	38.168	1.590	219.34	911.694
5/10/2005	275.83	0.0043	84198.23	2.95	2.95	253.10	4.580	0.191	310.86	921.165
5/11/2005	277.53	0.0047	84357.31	1.44	1.44	238.69	0.093	0.004	331.29	918.087
5/12/2005	281.66	0.0054	84413.13	0.72	0.72	249.33	0.000	0.000	326.85	910.676
5/13/2005	284.77	0.0056	84515.07	-0.20	-0.20	289.06	0.382	0.016	275.89	901.433
5/14/2005	285.72	0.0060	84568.90	0.13	0.13	274.46	1.174	0.049	329.03	890.714
5/15/2005	286.48	0.0072	84491.88	1.31	1.31	303.51	1.835	0.076	229.38	878.321
5/16/2005	282.72	0.0071	84010.14	3.87	3.87	315.84	29.550	1.231	249.60	875.089
5/17/2005	279.46	0.0048	83944.87	1.64	1.64	273.16	3.660	0.152	231.43	877.413
5/18/2005	282.09	0.0060	84127.06	1.79	1.79	335.54	0.918	0.038	127.70	871.726
5/19/2005	284.48	0.0077	84494.21	2.89	2.89	318.38	0.130	0.005	268.46	860.247
5/20/2005	285.78	0.0074	84586.66	2.21	2.21	277.92	1.664	0.069	338.94	844.788
5/21/2005	285.83	0.0058	84640.31	0.98	0.98	264.59	1.674	0.070	340.08	829.429
5/22/2005	288.61	0.0061	84655.96	1.70	1.70	273.27	1.135	0.047	342.14	812.121
5/23/2005	288.28	0.0058	84437.48	1.73	1.73	259.24	0.000	0.000	349.77	794.843
5/24/2005	288.45	0.0055	84379.11	1.01	1.01	255.59	0.000	0.000	352.13	778.299
5/25/2005	289.17	0.0053	84538.17	-0.99	-0.99	265.82	0.000	0.000	349.34	761.502
5/26/2005	289.49	0.0060	84525.27	-0.46	-0.46	270.90	0.000	0.000	349.71	744.628
5/27/2005	290.18	0.0065	84386.96	0.21	0.21	280.92	0.939	0.039	339.01	727.311
5/28/2005	288.81	0.0061	84291.31	1.74	1.74	276.68	1.076	0.045	332.85	710.860
5/29/2005	283.69	0.0050	84241.13	3.18	3.18	250.62	1.078	0.045	350.44	697.738
5/30/2005	283.81	0.0057	84284.34	0.90	0.90	260.12	0.370	0.015	346.82	685.517
5/31/2005	287.26	0.0069	84415.14	0.18	0.18	281.94	0.000	0.000	345.24	669.864
6/1/2005	288.48	0.0076	84169.01	2.72	2.72	288.27	0.000	0.000	344.01	653.672
6/2/2005	286.98	0.0057	83870.32	3.45	3.45	262.87	0.000	0.000	350.37	638.738
6/3/2005	285.68	0.0051	83955.88	1.22	1.22	253.69	1.097	0.046	352.04	625.281
6/4/2005	286.37	0.0054	84016.25	0.53	0.53	265.28	1.498	0.062	348.13	611.810
6/5/2005	285.17	0.0054	83981.47	3.34	3.34	259.40	0.855	0.036	351.84	598.826
6/6/2005	280.62	0.0040	84166.40	3.81	3.81	228.50	0.000	0.000	356.23	588.784
6/7/2005	279.91	0.0040	84263.78	2.62	2.62	229.14	0.000	0.000	354.99	579.960
6/8/2005	281.08	0.0050	84287.30	2.66	2.66	292.12	0.243	0.010	193.66	572.164
6/9/2005	282.40	0.0070	84268.04	0.85	0.85	305.88	1.235	0.051	227.77	563.806
6/10/2005	284.78	0.0070	84247.73	1.03	1.03	282.51	3.560	0.148	333.72	552.317
6/11/2005	286.79	0.0081	83963.56	2.67	2.67	306.45	2.828	0.118	341.37	538.508
6/12/2005	286.92	0.0059	84190.79	1.50	1.50	267.38	0.880	0.037	350.13	525.492
6/13/2005	289.31	0.0059	84459.42	0.32	0.32	273.36	0.000	0.000	352.52	511.918
6/14/2005	290.40	0.0058	84262.35	0.95	0.95	280.27	0.000	0.000	341.88	497.624
6/15/2005	289.64	0.0061	84210.66	1.61	1.61	277.92	0.000	0.000	352.45	483.452
6/16/2005	287.64	0.0053	84248.45	2.12	2.12	278.10	0.060	0.002	309.79	470.849
6/17/2005	283.38	0.0059	84076.54	3.04	3.04	305.71	2.481	0.103	279.99	462.698
6/18/2005	281.97	0.0056	84096.26	1.74	1.74	280.47	0.661	0.028	323.05	455.847
6/19/2005	283.64	0.0057	84197.70	1.02	1.02	267.50	0.723	0.030	347.99	446.834
6/20/2005	286.26	0.0057	84391.70	0.19	0.19	267.33	0.000	0.000	351.90	435.665
6/21/2005	288.76	0.0062	84518.91	0.48	0.48	276.65	0.000	0.000	351.40	422.619
6/22/2005	289.01	0.0062	84519.34	0.94	0.94	276.54	0.000	0.000	352.32	409.461
6/23/2005	289.10	0.0059	84400.93	0.12	0.12	275.07	0.000	0.000	352.64	397.072
6/24/2005	288.26	0.0058	84333.30	0.07	0.07	273.53	0.257	0.011	351.54	385.854
6/25/2005	287.63	0.0059	84175.70	0.84	0.84	279.11	2.287	0.095	341.79	375.941
6/26/2005	287.67	0.0061	84134.52	1.18	1.18	279.67	0.447	0.019	349.36	366.304
6/27/2005	287.80	0.0061	84220.91	1.40	1.40	273.93	0.000	0.000	351.57	356.199
6/28/2005	288.20	0.0061	84330.34	1.55	1.55	276.53	0.000	0.000	351.38	346.116
6/29/2005	290.11	0.0068	84502.36	-0.54	-0.54	281.82	0.000	0.000	352.14	335.372
6/30/2005	292.71	0.0067	84548.69	-0.20	-0.20	293.52	0.000	0.000	349.54	324.016
7/1/2005	294.56	0.0078	84586.48	0.37	0.37	307.33	0.092	0.004	349.09	312.342
7/2/2005	294.74	0.0083	84480.66	1.36	1.36	315.33	1.364	0.057	344.88	300.479
7/3/2005	293.39	0.0069	84465.82	2.14	2.14	295.18	1.253	0.052	352.13	289.068
7/4/2005	293.12	0.0064	84506.95	1.18	1.18	294.37	1.036	0.043	350.53	278.759
7/5/2005	293.16	0.0075	84548.38	0.71	0.71	305.10	0.000	0.000	347.92	268.534
7/6/2005	293.01	0.0076	84399.21	-0.01	-0.01	303.63	0.000	0.000	348.41	258.334
7/7/2005	293.10	0.0080	84484.45	0.94	0.94	308.89	0.000	0.000	346.18	248.585
7/8/2005	292.58	0.0071	84545.84	1.71	1.71	299.77	0.310	0.013	346.56	238.997
7/9/2005	290.89	0.0070	84531.16	1.92	1.92	297.52	1.278	0.053	327.08	229.842
7/10/2005	290.78	0.0071	84496.99	1.76	1.76	311.80	0.616	0.026	336.58	221.265
7/11/2005	292.94	0.0073	84634.63	0.43	0.43	301.23	0.000	0.000	344.62	212.111
7/12/2005	295.53	0.0081	84694.98	-0.38	-0.38	316.04	0.000	0.000	343.61	203.033
7/13/2005	296.61	0.0073	84749.03	-0.11	-0.11	313.71	0.000	0.000	344.46	194.413
7/14/2005	296.61	0.0066	84663.01	-0.63	-0.63	312.54	0.000	0.000	343.72	186.078
7/15/2005	297.46	0.0069	84568.52	-0.53	-0.53	326.83	0.000	0.000	303.44	178.100
7/16/2005	297.91	0.0073	84535.13	0.16	0.16	331.71	0.050	0.002	330.65	170.483
7/17/2005	298.17	0.0081	84541.16	-0.14	-0.14	338.79	0.198	0.008	334.57	162.374
7/18/2005	297.83	0.0084	84572.45	0.50	0.50	336.43	0.000	0.000	335.33	154.687
7/19/2005	297.06	0.0084	84446.74	1.26	1.26	328.82	0.000	0.000	337.06	147.243
7/20/2005	297.01	0.0074	84505.65	0.74	0.74	320.94	0.003	0.000	338.31	139.744
7/21/2005	297.55	0.0082	84569.77	-0.20	-0.20	344.63	0.058	0.002	313.51	132.723
7/22/2005	295.91	0.0095	84633.54	0.83	0.83	345.30	0.257	0.011	323.12	125.264
7/23/2005	296.44	0.0076	84673.12	0.85	0.85	326.06	1.689	0.070	330.29	118.784
7/24/2005	296.84	0.0060	84653.57	0.87	0.87	312.32	0.992	0.041	334.81	113.733
7/25/2005	295.06	0.0058	84578.04	1.88	1.88	297.87	0.000	0.000	338.50	109.379
7/26/2005	294.83	0.0056	84589.03	-0.96	-0.96	294.15	0.000	0.000	337.85	105.201
7/27/2005	295.96	0.0061	84660.34	0.04	0.04	306.54	0.000	0.000	335.29	100.862
7/28/2005	295.86	0.0062	84601.34	-0.11	-0.11	317.79	0.012	0.000	329.49	96.400
7/29/2005	295.12	0.0080	84600.17	0.13	0.13	331.43	0.624	0.026	321.04	91.944
7/30/2005	294.69	0.0088	84789.04	0.06	0.06	331.98	0.926	0.039	321.05	87.926
7/31/2005	294.98	0.0082	84802.64	0.29	0.29	325.59	1.174	0.049	324.99	84.214
8/1/2005	294.48	0.0070	84655.31	1.00	1.00	312.83	0.000	0.000	328.17	80.733
8/2/2005	293.03	0.0045	84566.16	1.25	1.25	277.79	0.000	0.000	335.84	77.872
8/3/2005	293.04	0.0052	84620.18	-0.07	-0.07	288.44	0.000	0.000	330.20	75.419
8/4/2005	294.47	0.0065	84799.28	-0.53	-0.53	308.62	0.000	0.000	324.60	72.778
8/5/2005	295.55	0.0071	84815.06	0.14	0.14	322.67	0.275	0.011	318.61	70.004
8/6/2005	296.00	0.0079	84812.97	0.15	0.15	338.87	1.840	0.077	302.20	67.273
8/7/2005	296.36	0.0078	84649.93	-0.01	-0.01	336.80	0.245	0.010	289.03	64.661
8/8/2005	296.09	0.0076	84617.14	0.66	0.66	330.48	0.630	0.026	314.44	62.108
8/9/2005	295.61	0.0080	84653.46	0.70	0.70	329.86	0.000	0.000	307.29	59.482
8/10/2005	295.28	0.0073	84801.49	1.12	1.12	321.40	0.000	0.000	315.38	57.136
8/11/2005	294.44	0.0063	84760.34	0.76	0.76	307.87	0.000	0.000	317.51	55.105
8/12/2005	294.90	0.0064	84538.59	0.27	0.27	308.36	0.043	0.002	314.40	53.223
8/13/2005	293.74	0.0076	84317.79	0.81	0.81	317.83	0.079	0.003	310.82	51.396
8/14/2005	292.92	0.0070	84261.66	-0.18	-0.18	310.32	0.140	0.006	308.25	49.784
8/15/2005	292.10	0.0075	84482.12	0.41	0.41	333.61	3.061	0.128	218.84	48.434
8/16/2005	290.21	0.0077	84652.24	-0.20	-0.20	322.29	1.476	0.062	277.68	47.305
8/17/2005	291.82	0.0072	84523.30	0.04	0.04	308.12	0.527	0.022	305.62	46.015
8/18/2005	291.60	0.0065	84339.50	1.24	1.24	294.90	0.195	0.008	309.00	44.734
8/19/2005	290.75	0.0057	84400.41	0.36	0.36	283.14	1.104	0.046	310.62	43.597
8/20/2005	291.92	0.0061	84562.24	-0.35	-0.35	296.79	1.957	0.082	305.65	42.434
8/21/2005	292.58	0.0063	84733.70	0.33	0.33	298.74	0.699	0.029	304.22	41.252
8/22/2005	293.18	0.0061	84557.68	-0.31	-0.31	298.11	0.000	0.000	303.78	40.146
8/23/2005	293.91	0.0057	84309.45	0.08	0.08	298.23	0.000	0.000	302.75	39.039
8/24/2005	293.17	0.0057	84210.95	0.87	0.87	297.10	0.000	0.000	301.61	37.916
8/25/2005	291.88	0.0055	84405.22	0.04	0.04	289.13	0.000	0.000	300.61	36.893
8/26/2005	292.68	0.0062	84783.13	0.52	0.52	301.70	0.190	0.008	294.51	35.778
8/27/2005	294.12	0.0069	84772.59	0.87	0.87	312.18	0.427	0.018	291.00	34.644
8/28/2005	295.23	0.0070	84603.22	0.87	0.87	315.87	0.203	0.008	289.91	33.554
8/29/2005	294.21	0.0056	84380.05	2.94	2.94	297.54	0.000	0.000	292.42	32.455
8/30/2005	291.46	0.0048	84253.01	1.28	1.28	276.81	0.000	0.000	296.49	31.561
8/31/2005	292.66	0.0046	84402.59	-0.24	-0.24	282.12	0.000	0.000	292.52	30.797
9/1/2005	292.90	0.0044	84369.95	0.28	0.28	282.98	0.000	0.000	281.06	30.060
9/2/2005	292.49	0.0053	84367.79	0.30	0.30	289.64	0.151	0.006	275.94	29.340
9/3/2005	292.07	0.0057	84452.84	1.32	1.32	290.31	0.365	0.015	276.23	28.635
9/4/2005	290.12	0.0052	84540.36	1.85	1.85	279.96	0.166	0.007	275.32	28.033
9/5/2005	289.40	0.0050	84603.50	1.25	1.25	276.88	0.000	0.000	272.20	27.501
9/6/2005	290.53	0.0051	84603.73	0.95	0.95	280.11	0.000	0.000	271.41	26.949
9/7/2005	290.45	0.0047	84525.38	0.74	0.74	274.80	0.000	0.000	271.00	26.410
9/8/2005	288.81	0.0048	84401.28	0.56	0.56	271.71	0.000	0.000	267.90	25.925
9/9/2005	285.85	0.0055	84218.45	1.63	1.63	279.17	0.154	0.006	248.30	25.541
9/10/2005	285.12	0.0056	84194.97	3.64	3.64	269.03	0.263	0.011	262.26	25.241
9/11/2005	283.16	0.0045	84218.34	2.50	2.50	250.49	0.130	0.005	263.93	25.013
9/12/2005	283.45	0.0039	84467.84	0.34	0.34	246.96	0.000	0.000	262.63	24.757
9/13/2005	284.86	0.0038	84482.96	0.41	0.41	251.77	0.000	0.000	261.19	24.454
9/14/2005	285.34	0.0039	84522.49	0.14	0.14	251.89	0.000	0.000	258.74	24.119
9/15/2005	286.74	0.0038	84637.66	0.32	0.32	255.17	0.000	0.000	257.24	23.783
9/16/2005	286.83	0.0043	84556.13	1.91	1.91	262.71	0.126	0.005	252.70	23.459
9/17/2005	285.44	0.0049	84565.57	2.75	2.75	264.37	0.320	0.013	248.86	23.180
9/18/2005	285.92	0.0043	84343.47	0.86	0.86	261.10	0.226	0.009	248.09	22.913
9/19/2005	288.19	0.0037	84575.54	-1.36	-1.36	257.32	0.000	0.000	250.34	22.589
9/20/2005	291.10	0.0043	84749.87	-1.33	-1.33	305.33	0.170	0.007	197.00	22.212
9/21/2005	288.94	0.0068	84694.95	0.68	0.68	309.73	3.825	0.159	233.16	21.848
9/22/2005	289.45	0.0053	84644.40	-0.11	-0.11	284.95	0.012	0.000	224.32	21.483
9/23/2005	289.57	0.0042	84216.88	2.79	2.79	283.37	0.054	0.002	235.87	21.142
9/24/2005	285.50	0.0038	84084.33	2.22	2.22	254.77	0.311	0.013	239.38	20.878
9/25/2005	285.20	0.0030	84218.41	-0.33	-0.33	241.06	0.310	0.013	228.60	20.664
9/26/2005	287.94	0.0040	84504.52	-1.80	-1.80	330.77	0.505	0.021	146.42	20.420
9/27/2005	285.75	0.0053	84622.41	0.14	0.14	284.51	1.051	0.044	221.84	20.222
9/28/2005	288.20	0.0051	84837.76	-2.35	-2.35	267.87	0.000	0.000	231.88	19.949
9/29/2005	290.82	0.0040	84722.48	-1.35	-1.35	266.60	0.009	0.000	229.11	19.636
9/30/2005	292.09	0.0035	84468.18	-0.19	-0.19	267.76	0.021	0.001	227.08	19.636
