Date	TAIR(K)	QAIR(Kg/Kg)	PSURF(Pa)	WINDE(m/s)	WINDN(m/s)	LRAD(W/m2)	PRCP(mm/day)	PRCP_avg(mm/day)	SRAD(W/m2)	SWE
8/9/2004	293.76	0.0047	82369.07	0.35	0.35	288.37	0.000	0.000	315.67	1.718
8/10/2004	294.03	0.0039	82391.85	0.10	0.10	278.90	0.000	0.000	318.38	1.636
8/11/2004	294.70	0.0036	82337.43	-0.08	-0.08	280.66	0.000	0.000	312.90	1.558
8/12/2004	295.41	0.0045	82228.04	0.15	0.15	300.91	0.035	0.001	291.94	1.482
8/13/2004	293.98	0.0052	82220.73	-0.05	-0.05	310.27	1.516	0.063	294.71	1.412
8/14/2004	293.11	0.0053	82182.64	0.52	0.52	303.31	2.125	0.089	291.14	1.350
8/15/2004	291.57	0.0048	82217.58	1.10	1.10	292.46	1.273	0.053	295.47	1.294
8/16/2004	290.63	0.0052	82201.82	0.61	0.61	293.02	0.382	0.016	294.09	1.244
8/17/2004	291.21	0.0056	82270.23	0.54	0.54	296.00	0.000	0.000	297.54	1.196
8/18/2004	292.51	0.0049	82160.94	-0.02	-0.02	289.13	0.022	0.001	301.30	1.149
8/19/2004	293.86	0.0050	82101.05	0.51	0.51	300.56	0.042	0.002	294.94	1.102
8/20/2004	292.70	0.0056	82165.81	0.65	0.65	302.01	0.750	0.031	289.51	1.057
8/21/2004	292.26	0.0056	82114.70	0.48	0.48	300.41	3.938	0.164	284.50	1.017
8/22/2004	290.23	0.0060	81874.36	1.66	1.66	294.21	1.110	0.046	278.06	0.980
8/23/2004	287.88	0.0064	81698.61	2.73	2.73	296.26	0.000	0.000	275.68	0.949
8/24/2004	287.49	0.0066	81785.71	2.08	2.08	289.32	0.000	0.000	284.48	0.923
8/25/2004	288.71	0.0053	81977.77	2.59	2.59	278.76	0.000	0.000	291.21	0.893
8/26/2004	287.77	0.0051	81978.70	2.72	2.72	265.96	0.000	0.000	294.29	0.867
8/27/2004	288.82	0.0042	82032.57	-1.27	-1.27	265.28	2.614	0.109	291.61	0.845
8/28/2004	291.59	0.0038	82162.86	-0.08	-0.08	275.75	2.082	0.087	288.60	0.819
8/29/2004	292.51	0.0032	82098.15	0.20	0.20	273.41	0.930	0.039	288.97	0.793
8/30/2004	292.62	0.0040	82099.23	0.36	0.36	279.27	0.000	0.000	286.23	0.768
8/31/2004	293.26	0.0040	82308.56	0.83	0.83	284.06	0.000	0.000	282.41	0.739
9/1/2004	293.60	0.0045	82369.68	1.52	1.52	291.22	0.000	0.000	273.82	0.711
9/2/2004	291.65	0.0047	81962.95	3.44	3.44	280.83	0.000	0.000	276.08	0.686
9/3/2004	285.93	0.0033	81397.58	1.33	1.33	252.93	1.275	0.053	275.32	0.677
9/4/2004	285.79	0.0028	81767.63	-1.66	-1.66	252.61	1.699	0.071	271.93	0.672
9/5/2004	290.17	0.0035	82053.42	-0.10	-0.10	266.87	1.296	0.054	271.49	0.655
9/6/2004	292.17	0.0033	82118.89	0.04	0.04	270.07	0.000	0.000	271.61	0.636
9/7/2004	292.69	0.0033	82112.16	0.10	0.10	276.87	0.000	0.000	267.25	0.616
9/8/2004	293.32	0.0034	82031.92	0.82	0.82	277.55	0.000	0.000	265.01	0.596
9/9/2004	293.00	0.0037	81992.06	1.16	1.16	280.99	0.000	0.000	261.67	0.577
9/10/2004	292.00	0.0041	82011.73	1.20	1.20	278.08	0.373	0.016	260.53	0.559
9/11/2004	292.39	0.0038	82205.31	0.78	0.78	280.30	0.280	0.012	257.83	0.541
9/12/2004	291.34	0.0043	81992.18	2.91	2.91	283.40	0.000	0.000	248.13	0.524
9/13/2004	288.62	0.0044	81808.06	2.48	2.48	268.80	0.000	0.000	254.89	0.510
9/14/2004	289.31	0.0037	81706.70	1.11	1.11	260.00	0.000	0.000	255.08	0.498
9/15/2004	290.07	0.0027	81685.73	0.80	0.80	260.06	0.000	0.000	251.90	0.486
9/16/2004	290.33	0.0044	81762.01	1.75	1.75	276.81	0.000	0.000	246.94	0.475
9/17/2004	289.77	0.0050	81664.84	2.47	2.47	277.10	0.134	0.006	243.25	0.463
9/18/2004	284.51	0.0055	81332.99	3.85	3.85	276.25	0.642	0.027	220.47	0.455
9/19/2004	278.63	0.0041	81111.31	2.98	2.98	275.00	1.453	0.061	154.84	0.515
9/20/2004	276.57	0.0038	81691.77	0.78	0.78	242.13	1.434	0.060	227.47	0.548
9/21/2004	280.77	0.0028	82282.13	-1.29	-1.29	226.20	0.263	0.011	243.06	0.507
9/22/2004	285.67	0.0028	82287.90	-0.49	-0.49	248.77	0.000	0.000	237.61	0.482
9/23/2004	287.99	0.0032	82213.36	0.14	0.14	259.82	0.000	0.000	234.94	0.474
9/24/2004	288.86	0.0028	82235.99	-0.21	-0.21	258.57	0.019	0.001	234.58	0.465
9/25/2004	289.83	0.0033	82215.30	0.07	0.07	265.76	0.841	0.035	231.13	0.454
9/26/2004	289.42	0.0038	82148.41	0.64	0.64	266.55	1.710	0.071	230.09	0.443
9/27/2004	289.15	0.0034	82003.61	1.06	1.06	261.07	0.000	0.000	227.68	0.434
9/28/2004	286.91	0.0032	81845.48	0.95	0.95	251.52	0.000	0.000	226.25	0.427
9/29/2004	285.35	0.0043	81812.04	1.47	1.47	258.86	0.000	0.000	221.41	0.421
9/30/2004	285.41	0.0047	81629.86	0.60	0.60	261.58	0.000	0.000	219.15	0.421
10/1/2004	285.22	0.0046	81835.90	-0.63	-0.63	263.05	0.170	0.007	215.93	0.276
10/2/2004	286.10	0.0046	82171.48	0.00	0.00	268.27	0.443	0.018	214.19	0.233
10/3/2004	286.45	0.0044	82250.76	-0.28	-0.28	264.47	0.014	0.001	214.06	0.207
10/4/2004	286.60	0.0044	82189.16	-0.17	-0.17	265.60	0.014	0.001	212.76	0.190
10/5/2004	286.09	0.0037	82132.73	-0.07	-0.07	253.42	0.000	0.000	209.83	0.175
10/6/2004	287.12	0.0039	82066.52	0.76	0.76	263.18	0.000	0.000	204.77	0.163
10/7/2004	287.26	0.0042	82162.31	1.60	1.60	264.24	0.000	0.000	207.64	0.152
10/8/2004	287.51	0.0040	82198.27	1.17	1.17	268.90	0.409	0.017	188.65	0.142
10/9/2004	284.50	0.0059	81786.09	2.74	2.74	267.01	0.881	0.037	200.27	0.134
10/10/2004	282.52	0.0043	81556.30	-0.73	-0.73	248.07	0.557	0.023	202.42	0.131
10/11/2004	282.64	0.0027	81668.07	-2.46	-2.46	232.24	0.000	0.000	202.90	0.128
10/12/2004	284.71	0.0033	82003.26	-3.05	-3.05	251.13	0.000	0.000	196.51	0.123
10/13/2004	287.54	0.0033	82118.34	-2.31	-2.31	263.02	0.000	0.000	195.87	0.117
10/14/2004	288.48	0.0027	82196.41	-1.45	-1.45	254.61	0.000	0.000	194.90	0.112
10/15/2004	288.87	0.0031	81931.41	-0.06	-0.06	261.65	0.375	0.016	191.35	0.107
10/16/2004	286.38	0.0045	81588.39	1.98	1.98	269.12	0.297	0.012	179.07	0.103
10/17/2004	279.96	0.0057	81109.17	2.64	2.64	294.00	26.167	1.090	89.08	2.745
10/18/2004	276.99	0.0053	81072.32	3.71	3.71	294.15	45.196	1.883	121.40	18.254
10/19/2004	276.23	0.0053	80801.01	1.66	1.66	294.09	43.405	1.809	117.66	37.827
10/20/2004	275.54	0.0050	80484.00	2.78	2.78	292.58	51.391	2.141	117.29	83.889
10/21/2004	274.02	0.0038	81141.89	0.48	0.48	219.93	1.945	0.081	180.74	96.678
10/22/2004	274.42	0.0038	81606.48	0.79	0.79	222.69	2.163	0.090	169.23	95.717
10/23/2004	277.88	0.0047	81737.43	1.38	1.38	288.03	2.038	0.085	114.88	95.705
10/24/2004	277.75	0.0058	81441.79	1.67	1.67	304.56	8.624	0.359	131.91	98.267
10/25/2004	274.98	0.0044	81234.25	1.45	1.45	233.68	0.630	0.026	158.57	99.423
10/26/2004	274.67	0.0046	80783.76	2.35	2.35	280.07	39.333	1.639	127.44	120.045
10/27/2004	272.46	0.0039	80603.86	0.56	0.56	257.50	5.988	0.249	132.45	137.931
10/28/2004	271.59	0.0031	81295.66	1.19	1.19	219.55	0.359	0.015	135.28	138.396
10/29/2004	273.39	0.0036	81975.60	-0.02	-0.02	241.52	3.456	0.144	111.00	138.523
10/30/2004	275.77	0.0035	82192.46	0.24	0.24	226.57	0.351	0.015	142.99	138.344
10/31/2004	275.56	0.0034	82091.48	0.96	0.96	212.08	0.000	0.000	168.18	136.629
11/1/2004	275.35	0.0021	82388.01	-1.16	-1.16	206.39	0.000	0.000	159.46	134.664
11/2/2004	278.65	0.0031	82639.95	-0.51	-0.51	229.96	0.000	0.000	156.09	131.941
11/3/2004	276.99	0.0038	82068.98	1.29	1.29	243.62	3.957	0.165	104.92	130.844
11/4/2004	272.96	0.0042	81297.06	-1.70	-1.70	279.49	13.004	0.542	87.00	140.720
11/5/2004	274.49	0.0036	81931.96	-2.55	-2.55	222.11	0.016	0.001	146.68	141.435
11/6/2004	278.53	0.0035	81873.25	-2.75	-2.75	227.08	0.000	0.000	141.73	139.263
11/7/2004	279.40	0.0039	81834.38	-3.01	-3.01	245.55	2.704	0.113	99.94	137.867
11/8/2004	278.36	0.0055	81732.94	0.37	0.37	303.72	8.279	0.345	81.23	143.800
11/9/2004	277.58	0.0053	81930.55	0.77	0.77	274.59	2.516	0.105	131.94	145.569
11/10/2004	278.01	0.0048	82116.14	0.47	0.47	278.15	0.538	0.022	124.04	144.413
11/11/2004	275.23	0.0049	81912.52	0.64	0.64	283.79	9.394	0.391	68.56	147.018
11/12/2004	275.39	0.0048	81873.86	-0.13	-0.13	257.37	3.592	0.150	137.84	149.497
11/13/2004	275.78	0.0046	81692.51	-0.66	-0.66	235.64	0.372	0.015	134.87	148.505
11/14/2004	276.50	0.0038	82093.63	-2.07	-2.07	215.47	0.011	0.000	139.62	147.067
11/15/2004	278.23	0.0031	82145.23	-0.71	-0.71	220.38	0.001	0.000	132.99	145.124
11/16/2004	278.71	0.0034	82086.73	0.20	0.20	254.62	0.040	0.002	109.84	143.440
11/17/2004	279.33	0.0040	82445.17	-0.61	-0.61	254.95	0.022	0.001	132.14	141.655
11/18/2004	278.57	0.0035	82570.95	0.07	0.07	219.88	0.000	0.000	134.20	139.444
11/19/2004	277.22	0.0033	82101.95	0.75	0.75	215.08	0.000	0.000	133.34	137.566
11/20/2004	274.11	0.0024	81706.82	-0.94	-0.94	194.06	0.000	0.000	134.42	136.182
11/21/2004	269.80	0.0019	81459.71	-5.32	-5.32	176.44	0.000	0.000	133.32	135.208
11/22/2004	272.71	0.0024	81603.66	-2.34	-2.34	202.25	0.000	0.000	127.21	134.370
11/23/2004	274.39	0.0023	81773.62	-0.33	-0.33	206.38	0.000	0.000	128.15	133.196
11/24/2004	275.40	0.0024	82176.30	-1.17	-1.17	206.93	0.000	0.000	126.40	131.811
11/25/2004	277.76	0.0029	82259.99	1.28	1.28	229.54	0.260	0.011	104.83	130.755
11/26/2004	275.88	0.0039	82002.26	1.16	1.16	248.43	1.628	0.068	110.47	131.106
11/27/2004	275.18	0.0044	81464.46	3.65	3.65	304.87	36.139	1.506	55.55	150.061
11/28/2004	268.51	0.0022	81618.79	-0.50	-0.50	180.44	0.694	0.029	126.07	162.888
11/29/2004	268.70	0.0014	82279.43	-1.87	-1.87	167.22	0.035	0.001	126.59	162.513
11/30/2004	270.72	0.0015	82519.66	0.34	0.34	187.78	0.070	0.003	123.03	162.447
12/1/2004	269.88	0.0022	82092.13	0.35	0.35	195.65	0.163	0.007	118.42	162.397
12/2/2004	269.04	0.0021	81998.79	-2.08	-2.08	185.89	0.126	0.005	119.80	162.545
12/3/2004	271.03	0.0018	81945.65	-2.71	-2.71	179.41	0.000	0.000	121.29	162.269
12/4/2004	271.79	0.0017	81404.33	-0.02	-0.02	183.58	0.000	0.000	119.14	161.978
12/5/2004	270.51	0.0022	80724.00	-0.21	-0.21	216.45	0.000	0.000	109.69	161.794
12/6/2004	270.94	0.0029	80963.57	1.54	1.54	250.40	0.406	0.017	80.62	162.068
12/7/2004	273.15	0.0042	81223.14	1.84	1.84	279.51	30.987	1.291	73.04	185.380
12/8/2004	274.72	0.0051	81539.06	3.21	3.21	297.43	29.942	1.248	56.61	212.847
12/9/2004	277.09	0.0052	82435.93	0.73	0.73	262.74	2.631	0.110	107.22	218.181
12/10/2004	280.00	0.0040	82667.27	0.14	0.14	246.16	0.000	0.000	103.61	217.055
12/11/2004	281.68	0.0038	82299.77	-0.11	-0.11	248.96	0.006	0.000	110.65	215.420
12/12/2004	281.40	0.0044	82021.17	-0.86	-0.86	241.92	0.004	0.000	110.87	213.515
12/13/2004	277.98	0.0035	82322.10	-0.29	-0.29	216.63	0.000	0.000	112.77	212.136
12/14/2004	278.65	0.0030	82735.98	-0.02	-0.02	212.53	0.000	0.000	112.76	211.014
12/15/2004	277.89	0.0025	82657.36	-0.49	-0.49	210.56	0.000	0.000	112.67	209.953
12/16/2004	277.57	0.0022	82649.02	-2.25	-2.25	207.34	0.000	0.000	112.80	209.033
12/17/2004	277.77	0.0020	82926.31	-1.52	-1.52	197.17	0.000	0.000	115.77	208.130
12/18/2004	278.93	0.0023	82850.57	-1.99	-1.99	220.20	0.000	0.000	110.82	207.049
12/19/2004	279.67	0.0024	82753.50	-0.86	-0.86	225.14	0.000	0.000	110.13	205.962
12/20/2004	278.26	0.0026	82079.06	0.75	0.75	220.32	0.000	0.000	108.50	205.046
12/21/2004	275.77	0.0026	81668.95	-0.80	-0.80	211.79	0.000	0.000	113.95	204.291
12/22/2004	274.60	0.0022	82034.84	-1.22	-1.22	202.52	0.000	0.000	110.55	203.718
12/23/2004	273.04	0.0021	82065.11	-2.12	-2.12	187.99	0.000	0.000	114.27	203.260
12/24/2004	275.48	0.0025	82454.89	-1.92	-1.92	206.63	0.000	0.000	114.03	202.750
12/25/2004	276.28	0.0023	82171.33	0.34	0.34	204.63	0.000	0.000	112.26	202.130
12/26/2004	273.74	0.0030	81361.11	0.57	0.57	227.97	0.034	0.001	95.16	201.786
12/27/2004	273.77	0.0042	80978.31	-1.73	-1.73	262.16	8.183	0.341	82.69	204.904
12/28/2004	274.29	0.0047	80789.88	-2.00	-2.00	288.04	29.177	1.216	82.07	228.027
12/29/2004	271.34	0.0038	80554.99	0.82	0.82	260.39	19.384	0.808	65.99	249.892
12/30/2004	271.60	0.0039	80950.10	3.69	3.69	282.30	42.314	1.763	43.72	302.637
12/31/2004	272.25	0.0042	80751.64	4.23	4.23	282.63	68.302	2.846	79.48	393.797
1/1/2005	269.78	0.0033	81178.17	1.89	1.89	259.91	19.501	0.813	73.81	428.715
1/2/2005	269.85	0.0034	81242.01	0.01	0.01	256.64	3.001	0.125	85.33	435.414
1/3/2005	270.80	0.0037	80911.70	-1.07	-1.07	265.40	15.067	0.628	87.96	447.851
1/4/2005	270.29	0.0035	80709.63	1.88	1.88	260.80	5.169	0.215	90.82	456.958
1/5/2005	269.92	0.0033	81517.91	0.67	0.67	229.07	2.195	0.091	111.41	461.426
1/6/2005	269.16	0.0031	81709.52	0.37	0.37	213.02	1.075	0.045	106.26	462.294
1/7/2005	271.16	0.0036	80568.70	-0.10	-0.10	252.72	32.015	1.334	79.15	492.740
1/8/2005	271.25	0.0039	80380.45	5.36	5.36	276.03	61.058	2.544	68.06	574.783
1/9/2005	273.11	0.0045	81171.67	3.12	3.12	285.42	44.717	1.863	80.07	636.738
1/10/2005	274.70	0.0050	81316.24	2.30	2.30	285.54	34.055	1.419	69.92	672.071
1/11/2005	271.30	0.0039	80800.30	2.56	2.56	270.77	32.013	1.334	56.66	708.602
1/12/2005	269.66	0.0027	81698.13	0.43	0.43	195.46	0.693	0.029	127.56	714.415
1/13/2005	272.77	0.0020	82286.63	-0.31	-0.31	203.18	0.178	0.007	113.31	714.084
1/14/2005	275.36	0.0024	82323.62	-0.19	-0.19	225.62	0.012	0.001	124.19	713.602
1/15/2005	276.98	0.0029	82529.24	-0.59	-0.59	230.42	0.000	0.000	123.70	712.630
1/16/2005	278.44	0.0032	82762.00	0.51	0.51	255.38	0.000	0.000	111.82	711.355
1/17/2005	278.11	0.0035	82770.40	-0.53	-0.53	226.87	0.000	0.000	127.28	709.635
1/18/2005	280.29	0.0036	82771.19	-1.27	-1.27	235.83	0.000	0.000	128.37	706.896
1/19/2005	282.26	0.0035	82828.82	-1.76	-1.76	235.18	0.004	0.000	131.21	703.177
1/20/2005	281.56	0.0036	82463.21	-0.57	-0.57	232.25	0.000	0.000	131.48	699.347
1/21/2005	280.41	0.0036	82074.39	-0.81	-0.81	225.05	0.000	0.000	134.12	695.835
1/22/2005	279.96	0.0033	82101.13	-1.04	-1.04	220.73	0.000	0.000	136.02	692.169
1/23/2005	279.71	0.0037	82195.57	-1.04	-1.04	227.06	0.086	0.004	134.58	688.332
1/24/2005	278.37	0.0044	82038.00	-0.87	-0.87	237.09	0.376	0.016	124.99	684.684
1/25/2005	277.74	0.0053	81872.32	-0.75	-0.75	275.95	7.036	0.293	101.72	686.655
1/26/2005	275.99	0.0052	81375.77	0.56	0.56	295.02	24.222	1.009	92.49	703.270
1/27/2005	272.87	0.0041	81471.48	1.25	1.25	246.23	11.286	0.470	128.30	715.393
1/28/2005	272.76	0.0041	81490.23	1.12	1.12	258.57	22.382	0.933	102.11	733.596
1/29/2005	269.86	0.0032	81834.20	0.63	0.63	220.16	3.356	0.140	144.87	744.374
1/30/2005	270.87	0.0025	82160.30	-1.59	-1.59	188.01	0.000	0.000	150.38	743.735
1/31/2005	274.69	0.0027	82305.09	-2.12	-2.12	206.08	0.000	0.000	148.79	742.345
2/1/2005	274.96	0.0027	82253.63	-2.34	-2.34	202.55	0.000	0.000	156.04	740.503
2/2/2005	275.57	0.0024	82513.94	-3.16	-3.16	200.42	0.000	0.000	155.84	738.330
2/3/2005	277.51	0.0032	82374.61	-3.22	-3.22	217.64	0.000	0.000	156.75	735.369
2/4/2005	276.53	0.0030	82167.09	-0.68	-0.68	210.81	0.000	0.000	158.97	732.290
2/5/2005	276.19	0.0031	81757.32	1.06	1.06	215.98	0.000	0.000	163.27	729.516
2/6/2005	275.28	0.0040	81217.46	2.49	2.49	249.29	0.007	0.000	144.25	726.964
2/7/2005	273.39	0.0042	81378.04	3.19	3.19	277.19	2.293	0.096	98.18	726.757
2/8/2005	272.77	0.0035	81624.73	-0.79	-0.79	220.37	0.287	0.012	155.30	726.369
2/9/2005	274.85	0.0034	81865.61	-0.39	-0.39	226.45	0.000	0.000	155.83	723.823
2/10/2005	276.51	0.0029	81850.11	-0.67	-0.67	212.67	0.000	0.000	169.92	720.686
2/11/2005	276.83	0.0038	81435.74	-1.20	-1.20	271.23	1.487	0.062	97.63	718.769
2/12/2005	276.86	0.0054	81435.20	1.62	1.62	292.16	6.252	0.261	147.58	720.397
2/13/2005	275.87	0.0046	81900.08	1.45	1.45	251.82	0.070	0.003	112.29	718.302
2/14/2005	275.56	0.0047	81799.24	0.73	0.73	254.87	0.110	0.005	145.11	715.841
2/15/2005	275.56	0.0051	81668.59	-0.22	-0.22	292.46	16.447	0.685	100.97	718.984
2/16/2005	276.24	0.0056	81624.14	0.33	0.33	297.16	31.006	1.292	122.64	739.610
2/17/2005	275.37	0.0045	81637.89	-1.60	-1.60	236.55	2.178	0.091	170.62	742.638
2/18/2005	276.01	0.0049	81155.06	-0.65	-0.65	264.53	11.575	0.482	140.88	743.853
2/19/2005	274.59	0.0044	80934.73	-0.67	-0.67	249.99	1.652	0.069	156.07	746.615
2/20/2005	273.84	0.0044	81071.10	0.29	0.29	270.33	26.048	1.085	152.11	764.220
2/21/2005	275.10	0.0047	81002.09	-2.36	-2.36	276.91	12.008	0.500	163.20	779.191
2/22/2005	273.82	0.0042	81142.66	-0.91	-0.91	265.61	7.963	0.332	160.86	789.477
2/23/2005	274.46	0.0039	81532.24	-0.54	-0.54	227.84	0.751	0.031	182.31	789.390
2/24/2005	274.58	0.0040	81749.50	-0.61	-0.61	218.56	0.388	0.016	194.01	787.470
2/25/2005	274.35	0.0038	81736.29	-0.01	-0.01	213.14	0.001	0.000	196.95	784.923
2/26/2005	273.75	0.0037	81556.13	0.70	0.70	209.61	0.000	0.000	200.02	782.492
2/27/2005	273.55	0.0039	81706.21	0.02	0.02	233.90	0.442	0.018	148.94	781.269
2/28/2005	274.32	0.0045	81813.91	0.76	0.76	266.79	22.894	0.954	167.60	797.293
3/1/2005	273.83	0.0032	81791.11	-0.58	-0.58	216.69	1.128	0.047	193.44	798.768
3/2/2005	274.59	0.0045	81628.54	1.40	1.40	263.31	6.331	0.264	187.18	801.383
3/3/2005	274.31	0.0036	81765.91	0.25	0.25	220.51	0.438	0.018	197.28	800.785
3/4/2005	275.19	0.0047	81577.81	0.26	0.26	277.69	2.760	0.115	162.27	799.300
3/5/2005	275.63	0.0040	81813.07	-0.88	-0.88	225.52	0.641	0.027	214.38	797.665
3/6/2005	277.66	0.0036	82164.61	-1.90	-1.90	213.04	0.000	0.000	221.84	793.820
3/7/2005	279.95	0.0036	82263.45	-0.91	-0.91	226.76	0.000	0.000	217.36	788.920
3/8/2005	281.47	0.0040	82423.79	-1.26	-1.26	231.52	0.000	0.000	223.49	782.854
3/9/2005	282.95	0.0043	82585.81	-0.48	-0.48	231.97	0.000	0.000	224.97	775.847
3/10/2005	282.84	0.0048	82341.45	-1.01	-1.01	240.72	0.000	0.000	225.54	767.878
3/11/2005	282.78	0.0042	82184.56	-2.75	-2.75	232.13	0.000	0.000	230.35	759.493
3/12/2005	282.37	0.0038	82143.82	0.35	0.35	230.31	0.000	0.000	231.74	751.615
3/13/2005	279.86	0.0040	81866.68	1.03	1.03	226.08	0.010	0.000	231.33	744.499
3/14/2005	276.30	0.0029	81762.90	-3.04	-3.04	194.52	0.032	0.001	241.74	739.466
3/15/2005	275.38	0.0021	81862.34	-0.44	-0.44	194.66	0.008	0.000	239.13	735.378
3/16/2005	276.99	0.0029	82030.25	1.57	1.57	233.04	0.000	0.000	201.67	730.757
3/17/2005	277.54	0.0028	81856.38	2.90	2.90	276.10	0.000	0.000	195.83	726.587
3/18/2005	276.06	0.0039	81332.98	0.71	0.71	286.19	0.044	0.002	115.42	724.125
3/19/2005	275.51	0.0052	81047.48	1.55	1.55	295.32	25.922	1.080	133.02	738.639
3/20/2005	272.98	0.0042	81336.81	4.18	4.18	274.59	26.417	1.101	145.00	774.880
3/21/2005	273.36	0.0041	81857.79	1.99	1.99	270.13	21.255	0.886	196.11	800.471
3/22/2005	275.48	0.0052	81151.11	1.66	1.66	298.73	47.483	1.978	157.71	842.130
3/23/2005	272.85	0.0044	80639.98	4.86	4.86	281.85	54.445	2.269	136.04	894.998
3/24/2005	271.86	0.0038	81269.43	2.45	2.45	257.61	7.425	0.309	206.25	907.125
3/25/2005	272.29	0.0032	81710.23	2.02	2.02	205.92	0.214	0.009	257.41	906.622
3/26/2005	275.80	0.0036	82215.54	0.92	0.92	234.58	0.000	0.000	219.70	903.724
3/27/2005	278.44	0.0046	82016.36	1.02	1.02	267.41	0.475	0.020	179.50	900.644
3/28/2005	274.69	0.0048	81253.08	4.40	4.40	288.46	34.607	1.442	164.13	926.588
3/29/2005	271.99	0.0039	81598.30	3.07	3.07	256.35	5.766	0.240	141.87	935.067
3/30/2005	272.83	0.0032	81955.63	1.22	1.22	211.10	3.150	0.131	266.34	939.063
3/31/2005	277.53	0.0036	82432.34	-0.78	-0.78	219.57	0.000	0.000	269.12	935.417
4/1/2005	279.47	0.0040	82507.89	1.09	1.09	253.60	0.000	0.000	235.94	929.861
4/2/2005	279.57	0.0032	81953.50	1.07	1.07	241.55	0.209	0.009	245.01	924.028
4/3/2005	276.13	0.0044	81336.45	2.85	2.85	256.06	2.188	0.091	136.73	923.403
4/4/2005	272.63	0.0038	81374.76	2.81	2.81	255.81	14.938	0.622	253.36	941.356
4/5/2005	277.32	0.0033	82201.70	0.09	0.09	234.45	0.028	0.001	280.16	938.248
4/6/2005	281.40	0.0042	82128.86	-0.27	-0.27	243.41	0.089	0.004	275.37	930.206
4/7/2005	278.40	0.0053	81519.93	2.50	2.50	271.50	4.156	0.173	168.22	926.009
4/8/2005	271.65	0.0036	81424.70	2.57	2.57	254.90	12.285	0.512	107.03	934.909
4/9/2005	271.29	0.0036	81337.61	2.17	2.17	246.98	10.479	0.437	253.39	948.466
4/10/2005	275.05	0.0034	81848.95	0.32	0.32	212.45	0.520	0.022	285.54	948.720
4/11/2005	278.76	0.0035	81941.96	1.75	1.75	229.05	0.000	0.000	298.61	943.101
4/12/2005	277.99	0.0035	81739.94	2.62	2.62	212.23	0.000	0.000	302.05	936.398
4/13/2005	275.09	0.0034	81576.71	3.74	3.74	209.83	0.035	0.001	298.19	931.174
4/14/2005	274.53	0.0027	81997.29	0.82	0.82	197.46	0.000	0.000	306.91	926.051
4/15/2005	278.32	0.0031	81905.39	0.52	0.52	217.15	0.870	0.036	301.83	918.238
4/16/2005	281.23	0.0040	81906.00	0.45	0.45	233.37	1.447	0.060	304.66	908.802
4/17/2005	280.85	0.0054	81783.73	2.59	2.59	245.65	0.000	0.000	301.42	897.316
4/18/2005	275.94	0.0044	81496.86	2.61	2.61	215.75	0.710	0.030	313.76	889.790
4/19/2005	273.86	0.0035	81325.60	1.70	1.70	221.97	2.328	0.097	299.22	888.847
4/20/2005	274.02	0.0032	81655.60	1.29	1.29	213.49	0.441	0.018	310.83	886.358
4/21/2005	276.14	0.0033	81929.64	-0.62	-0.62	210.91	0.000	0.000	316.14	878.923
4/22/2005	279.90	0.0037	81717.71	-1.33	-1.33	234.60	1.080	0.045	278.57	869.659
4/23/2005	276.94	0.0048	81454.13	-0.01	-0.01	277.94	2.663	0.111	195.04	864.524
4/24/2005	276.34	0.0044	81391.95	2.15	2.15	246.60	2.534	0.106	290.05	861.415
4/25/2005	276.79	0.0043	81722.73	1.69	1.69	234.40	1.216	0.051	309.81	855.492
4/26/2005	279.31	0.0042	81808.88	-0.17	-0.17	228.24	0.204	0.008	313.47	845.395
4/27/2005	279.62	0.0045	81525.27	0.19	0.19	252.60	3.306	0.138	274.80	836.783
4/28/2005	275.42	0.0046	81338.77	0.52	0.52	264.08	8.838	0.368	232.86	835.170
4/29/2005	277.35	0.0049	81909.91	1.14	1.14	249.43	4.483	0.187	301.47	832.402
4/30/2005	278.96	0.0046	82044.88	0.83	0.83	263.04	1.570	0.065	263.20	825.291
5/1/2005	279.18	0.0053	81916.56	1.18	1.18	298.36	1.868	0.078	223.76	819.464
5/2/2005	278.64	0.0044	82004.89	0.08	0.08	238.03	0.092	0.004	328.54	811.486
5/3/2005	280.21	0.0044	82083.63	0.84	0.84	231.45	0.000	0.000	328.57	800.780
5/4/2005	281.29	0.0044	81953.01	0.82	0.82	274.77	0.194	0.008	232.08	791.329
5/5/2005	279.77	0.0061	81449.14	1.05	1.05	311.60	22.926	0.955	207.37	789.119
5/6/2005	277.06	0.0052	81402.32	2.51	2.51	292.74	6.257	0.261	248.01	789.739
5/7/2005	277.81	0.0051	81655.38	1.72	1.72	259.50	1.787	0.074	312.37	785.307
5/8/2005	278.33	0.0056	81685.94	1.06	1.06	287.94	8.003	0.333	149.95	782.388
5/9/2005	275.98	0.0051	81381.31	3.55	3.55	288.37	44.091	1.837	205.91	814.059
5/10/2005	274.13	0.0041	81572.92	2.62	2.62	256.69	6.230	0.260	282.95	825.052
5/11/2005	276.38	0.0044	81769.73	1.52	1.52	231.04	0.315	0.013	334.08	821.246
5/12/2005	280.72	0.0050	81850.50	0.80	0.80	240.73	0.025	0.001	328.09	813.754
5/13/2005	283.45	0.0050	81975.39	-0.10	-0.10	284.52	0.278	0.012	274.46	805.071
5/14/2005	284.55	0.0054	82045.35	0.17	0.17	266.19	1.409	0.059	330.02	795.061
