Date	TAIR(K)	QAIR(Kg/Kg)	PSURF(Pa)	WINDE(m/s)	WINDN(m/s)	LRAD(W/m2)	PRCP(mm/day)	PRCP_avg(mm/day)	SRAD(W/m2)	SWE
11/30/1991	268.89	0.0016	85129.94	-5.29	-5.29	181.46	0.000	0.000	116.68	13.302
12/1/1991	271.57	0.0019	85375.14	-4.62	-4.62	203.79	0.000	0.000	111.00	13.070
12/2/1991	276.00	0.0033	85415.11	-0.12	-0.12	251.16	0.000	0.000	109.28	12.592
12/3/1991	276.36	0.0030	85508.93	-3.20	-3.20	219.53	0.000	0.000	110.51	11.921
12/4/1991	277.05	0.0027	85261.45	-1.37	-1.37	212.43	0.000	0.000	111.73	11.292
12/5/1991	278.45	0.0025	84862.69	-0.16	-0.16	230.43	0.000	0.000	109.48	10.636
12/6/1991	277.87	0.0034	84669.26	2.68	2.68	283.40	4.308	0.179	62.97	11.288
12/7/1991	275.64	0.0045	84296.27	2.76	2.76	302.24	17.753	0.740	67.89	18.758
12/8/1991	272.70	0.0028	84833.14	-5.07	-5.07	200.13	1.890	0.079	108.55	19.177
12/9/1991	273.38	0.0024	85305.02	-4.61	-4.61	201.84	0.000	0.000	108.03	19.044
12/10/1991	273.49	0.0025	85011.50	-3.06	-3.06	206.63	0.000	0.000	103.90	18.697
12/11/1991	272.95	0.0024	84667.36	-3.42	-3.42	198.57	0.000	0.000	107.73	18.368
12/12/1991	274.99	0.0028	84941.68	-0.05	-0.05	221.47	0.000	0.000	105.30	17.933
12/13/1991	274.92	0.0028	85463.23	-1.76	-1.76	210.79	0.000	0.000	107.54	17.460
12/14/1991	275.16	0.0026	85531.97	-2.50	-2.50	227.58	0.000	0.000	101.68	17.009
12/15/1991	275.85	0.0027	85463.49	-2.43	-2.43	228.27	0.000	0.000	101.05	16.517
12/16/1991	275.84	0.0024	85339.35	-2.25	-2.25	221.64	0.311	0.013	89.63	16.114
12/17/1991	276.81	0.0028	84839.45	-1.60	-1.60	279.10	0.384	0.016	62.00	15.923
12/18/1991	275.60	0.0045	84352.77	2.62	2.62	287.01	29.092	1.212	59.93	27.943
12/19/1991	270.84	0.0030	84911.41	1.08	1.08	222.10	3.270	0.136	105.76	32.029
12/20/1991	271.47	0.0024	85339.86	-5.19	-5.19	195.82	0.040	0.002	105.11	31.729
12/21/1991	272.96	0.0024	85164.58	-1.87	-1.87	211.41	0.000	0.000	102.88	31.365
12/22/1991	274.90	0.0023	84904.54	-0.44	-0.44	240.56	0.000	0.000	81.30	30.981
12/23/1991	274.02	0.0026	85022.00	-1.80	-1.80	216.02	0.000	0.000	103.37	30.615
12/24/1991	274.33	0.0029	84858.31	-1.38	-1.38	213.11	0.000	0.000	104.07	30.216
12/25/1991	275.26	0.0033	84731.91	-0.53	-0.53	258.02	0.000	0.000	60.52	29.901
12/26/1991	275.78	0.0035	84688.14	-1.10	-1.10	271.54	0.000	0.000	83.65	29.566
12/27/1991	276.30	0.0035	84413.41	-1.90	-1.90	256.55	0.393	0.016	93.36	29.469
12/28/1991	275.03	0.0042	83682.87	-0.64	-0.64	287.76	24.344	1.014	81.78	43.794
12/29/1991	273.77	0.0042	83668.54	-1.22	-1.22	289.08	21.052	0.877	76.74	65.670
12/30/1991	273.29	0.0040	84182.43	0.95	0.95	255.04	2.112	0.088	102.85	70.460
12/31/1991	271.82	0.0033	84976.53	-0.33	-0.33	207.81	0.000	0.000	106.66	69.902
1/1/1992	272.62	0.0030	85156.91	-2.09	-2.09	205.74	0.000	0.000	108.95	69.236
1/2/1992	274.20	0.0028	84989.56	-1.44	-1.44	208.34	0.029	0.001	107.88	68.483
1/3/1992	273.54	0.0028	84219.06	-1.03	-1.03	228.07	0.111	0.005	78.58	67.896
1/4/1992	274.33	0.0044	83874.51	1.82	1.82	289.35	17.287	0.720	72.62	78.958
1/5/1992	274.23	0.0044	83357.32	-0.63	-0.63	286.96	22.960	0.957	82.34	99.098
1/6/1992	272.00	0.0039	83678.56	1.95	1.95	280.68	4.643	0.193	51.73	104.793
1/7/1992	272.16	0.0039	84141.84	0.74	0.74	271.04	4.998	0.208	84.40	108.838
1/8/1992	271.00	0.0029	84937.35	-3.19	-3.19	197.81	0.092	0.004	112.77	109.039
1/9/1992	272.74	0.0029	85303.34	-3.42	-3.42	214.33	0.049	0.002	111.81	108.736
1/10/1992	273.29	0.0028	85142.84	-0.67	-0.67	222.56	0.048	0.002	102.62	108.307
1/11/1992	271.87	0.0029	84845.08	0.49	0.49	199.14	0.000	0.000	116.21	107.979
1/12/1992	269.53	0.0023	84915.30	-3.64	-3.64	191.14	0.000	0.000	113.75	107.804
1/13/1992	272.16	0.0026	85233.11	-0.86	-0.86	251.74	0.000	0.000	68.60	107.633
1/14/1992	273.85	0.0031	85383.26	-1.53	-1.53	229.03	0.000	0.000	115.55	107.296
1/15/1992	274.75	0.0033	85522.08	-3.59	-3.59	222.75	0.012	0.000	114.02	106.646
1/16/1992	276.53	0.0036	85487.05	0.63	0.63	268.98	0.036	0.001	84.24	105.729
1/17/1992	276.13	0.0037	84782.81	-2.69	-2.69	278.05	0.004	0.000	100.61	104.841
1/18/1992	273.86	0.0031	84866.80	-6.92	-6.92	201.07	0.000	0.000	124.48	104.156
1/19/1992	273.46	0.0024	85117.73	-4.13	-4.13	192.15	0.000	0.000	125.53	103.515
1/20/1992	273.75	0.0025	85099.75	-1.46	-1.46	200.01	0.000	0.000	125.05	102.776
1/21/1992	274.98	0.0030	85134.04	1.41	1.41	237.35	0.000	0.000	123.39	101.839
1/22/1992	275.33	0.0028	85372.51	0.88	0.88	205.74	0.000	0.000	128.25	100.774
1/23/1992	276.04	0.0023	85477.83	0.51	0.51	215.13	0.000	0.000	126.69	99.548
1/24/1992	277.62	0.0025	85373.05	1.24	1.24	245.84	0.000	0.000	118.53	97.939
1/25/1992	276.85	0.0036	85045.71	2.03	2.03	243.59	1.587	0.066	119.46	97.010
1/26/1992	276.44	0.0039	84893.54	-0.17	-0.17	257.10	0.000	0.000	119.14	95.752
1/27/1992	276.46	0.0040	85167.83	1.50	1.50	256.06	0.355	0.015	85.42	94.587
1/28/1992	277.32	0.0047	85207.06	1.65	1.65	291.66	7.087	0.295	108.43	97.475
1/29/1992	277.79	0.0034	85467.01	-1.82	-1.82	221.61	0.000	0.000	137.29	96.127
1/30/1992	278.98	0.0032	85316.06	-1.45	-1.45	234.26	0.255	0.011	131.65	93.854
1/31/1992	279.04	0.0034	84832.26	0.52	0.52	248.77	0.391	0.016	122.76	91.465
2/1/1992	276.47	0.0040	84342.81	1.49	1.49	279.56	5.557	0.232	94.22	93.252
2/2/1992	273.39	0.0031	84979.41	-0.30	-0.30	210.28	0.490	0.020	138.63	93.468
2/3/1992	275.83	0.0028	85264.59	-4.09	-4.09	201.28	0.465	0.019	144.53	92.967
2/4/1992	275.28	0.0025	84935.80	-5.66	-5.66	203.31	0.197	0.008	143.59	92.129
2/5/1992	274.86	0.0030	84662.65	-3.01	-3.01	238.01	0.214	0.009	79.57	92.160
2/6/1992	276.65	0.0043	84256.56	-2.48	-2.48	300.46	4.557	0.190	84.95	93.942
2/7/1992	276.83	0.0049	83970.73	-1.39	-1.39	274.44	5.026	0.209	93.19	94.766
2/8/1992	275.80	0.0047	84284.34	0.87	0.87	263.38	4.070	0.170	88.87	95.626
2/9/1992	275.77	0.0044	84088.20	0.09	0.09	251.64	0.105	0.004	129.36	95.795
2/10/1992	276.96	0.0049	83387.27	-0.37	-0.37	301.06	25.910	1.080	106.75	104.366
2/11/1992	275.27	0.0045	83855.16	0.96	0.96	292.83	17.822	0.743	111.89	119.052
2/12/1992	276.34	0.0048	83848.75	-1.01	-1.01	310.23	33.630	1.401	92.06	135.668
2/13/1992	275.25	0.0045	83653.22	1.35	1.35	298.59	16.080	0.670	96.29	146.599
2/14/1992	273.49	0.0040	83922.34	1.36	1.36	277.20	20.732	0.864	87.58	161.883
2/15/1992	272.89	0.0040	83558.57	2.95	2.95	276.43	30.000	1.250	123.69	198.072
2/16/1992	271.79	0.0037	83910.70	3.53	3.53	277.62	18.457	0.769	75.24	220.320
2/17/1992	271.58	0.0037	84673.26	1.54	1.54	269.62	10.672	0.445	71.56	233.059
2/18/1992	272.87	0.0040	84847.99	0.87	0.87	288.11	8.073	0.336	87.88	242.823
2/19/1992	276.01	0.0051	84806.54	2.03	2.03	302.75	10.408	0.434	88.35	248.493
2/20/1992	277.26	0.0053	84621.77	4.22	4.22	295.25	23.443	0.977	117.39	251.828
2/21/1992	275.63	0.0046	85094.66	1.80	1.80	294.68	5.150	0.215	75.79	252.823
2/22/1992	277.40	0.0050	85396.52	1.90	1.90	264.27	1.578	0.066	168.09	251.239
2/23/1992	277.75	0.0036	85615.80	-3.72	-3.72	224.31	0.406	0.017	175.95	248.287
2/24/1992	278.90	0.0034	85674.91	-3.84	-3.84	233.21	0.963	0.040	175.74	244.758
2/25/1992	280.51	0.0041	85671.89	-4.70	-4.70	242.10	0.066	0.003	179.00	239.639
2/26/1992	280.27	0.0043	85634.77	-3.49	-3.49	229.51	0.078	0.003	184.60	234.067
2/27/1992	281.09	0.0042	85578.66	-2.29	-2.29	229.74	0.010	0.000	186.75	228.086
2/28/1992	281.99	0.0040	85425.98	-0.55	-0.55	232.52	0.012	0.001	181.66	221.931
2/29/1992	280.46	0.0046	84713.64	0.24	0.24	265.69	0.077	0.003	156.63	216.451
3/1/1992	278.39	0.0046	84056.01	0.61	0.61	286.26	5.025	0.209	158.72	214.333
3/2/1992	279.55	0.0046	84087.52	-0.59	-0.59	286.96	1.159	0.048	170.06	211.018
3/3/1992	279.27	0.0050	84169.63	2.53	2.53	286.43	0.482	0.020	143.97	206.943
3/4/1992	276.53	0.0045	84505.20	2.52	2.52	249.34	0.882	0.037	156.02	204.493
3/5/1992	276.35	0.0047	84179.94	1.33	1.33	280.23	15.855	0.661	135.41	211.723
3/6/1992	275.38	0.0045	84043.23	1.67	1.67	297.12	20.237	0.843	144.28	224.786
3/7/1992	274.36	0.0040	84182.68	0.24	0.24	245.90	1.478	0.062	184.26	225.677
3/8/1992	276.66	0.0040	84203.75	-1.89	-1.89	227.26	0.126	0.005	209.75	223.186
3/9/1992	277.65	0.0037	84710.31	-1.46	-1.46	225.91	1.349	0.056	216.18	219.731
3/10/1992	279.29	0.0036	85246.17	-0.36	-0.36	219.34	0.233	0.010	219.28	215.541
3/11/1992	280.40	0.0035	85128.09	-1.43	-1.43	222.56	0.284	0.012	221.83	210.599
3/12/1992	281.18	0.0038	84924.88	-2.39	-2.39	227.02	0.190	0.008	222.72	205.150
3/13/1992	280.70	0.0041	84750.73	0.17	0.17	234.44	0.022	0.001	216.42	199.750
3/14/1992	278.21	0.0046	84556.49	0.75	0.75	274.40	6.649	0.277	112.30	198.176
3/15/1992	275.35	0.0043	84396.68	1.20	1.20	276.86	14.772	0.616	142.17	203.508
3/16/1992	274.79	0.0042	84383.05	2.56	2.56	268.73	6.405	0.267	168.88	207.435
3/17/1992	275.31	0.0041	84562.95	2.44	2.44	248.58	1.154	0.048	211.32	206.618
3/18/1992	276.31	0.0037	84658.57	-0.45	-0.45	221.21	0.853	0.036	229.46	204.094
3/19/1992	278.84	0.0033	84854.38	-2.84	-2.84	222.81	0.000	0.000	233.97	200.411
3/20/1992	280.29	0.0035	84607.29	-3.20	-3.20	249.93	0.088	0.004	205.86	195.997
3/21/1992	280.86	0.0044	84081.86	0.65	0.65	282.36	0.284	0.012	185.13	191.657
3/22/1992	279.29	0.0051	84218.22	2.43	2.43	295.12	5.518	0.230	174.30	188.761
3/23/1992	278.48	0.0048	84354.78	2.56	2.56	278.58	1.526	0.064	185.84	185.845
3/24/1992	277.59	0.0043	84888.17	1.07	1.07	253.21	0.142	0.006	213.57	182.441
3/25/1992	281.42	0.0048	84744.94	-0.84	-0.84	289.61	0.247	0.010	214.82	177.753
3/26/1992	280.94	0.0051	84409.14	2.19	2.19	272.40	1.658	0.069	219.77	172.686
3/27/1992	281.08	0.0051	84187.81	1.32	1.32	251.05	0.333	0.014	245.20	167.382
3/28/1992	281.57	0.0053	84311.22	2.66	2.66	250.80	0.631	0.026	245.81	161.780
3/29/1992	280.22	0.0052	84744.33	1.89	1.89	250.65	0.212	0.009	233.83	156.757
3/30/1992	279.28	0.0052	84758.83	1.62	1.62	286.81	1.629	0.068	186.44	152.874
3/31/1992	281.30	0.0056	84798.57	-2.70	-2.70	272.84	1.728	0.072	239.78	148.261
4/1/1992	284.08	0.0048	84980.38	-4.32	-4.32	249.68	1.697	0.071	269.04	141.894
4/2/1992	284.90	0.0039	84912.59	-1.64	-1.64	241.54	0.412	0.017	275.04	135.685
4/3/1992	284.37	0.0046	84771.92	3.13	3.13	245.27	0.596	0.025	272.35	129.692
4/4/1992	281.51	0.0050	84503.73	3.98	3.98	246.37	0.023	0.001	269.24	124.805
4/5/1992	277.64	0.0033	84666.59	2.54	2.54	217.80	0.003	0.000	268.22	121.383
4/6/1992	278.20	0.0027	84939.64	1.12	1.12	248.23	0.001	0.000	239.02	118.521
4/7/1992	281.45	0.0032	85011.22	2.06	2.06	263.66	0.000	0.000	263.13	115.116
4/8/1992	281.78	0.0042	84882.25	2.94	2.94	267.94	0.000	0.000	243.38	111.140
4/9/1992	279.87	0.0044	84757.78	3.60	3.60	273.17	2.143	0.089	200.69	108.091
4/10/1992	279.10	0.0050	84706.92	3.27	3.27	309.44	3.122	0.130	158.85	106.457
4/11/1992	279.48	0.0049	84476.12	1.82	1.82	280.29	0.573	0.024	185.90	104.458
4/12/1992	279.20	0.0056	84374.45	1.65	1.65	326.28	27.503	1.146	124.10	104.571
4/13/1992	279.29	0.0057	84597.35	2.48	2.48	292.08	9.917	0.413	253.68	103.308
4/14/1992	280.01	0.0051	84782.56	1.56	1.56	255.19	0.743	0.031	277.69	100.121
4/15/1992	280.48	0.0053	84748.09	2.78	2.78	267.57	0.054	0.002	220.77	97.043
4/16/1992	279.61	0.0056	84828.39	2.39	2.39	296.04	2.792	0.116	142.33	95.156
4/17/1992	282.19	0.0071	84771.56	5.77	5.77	323.45	8.364	0.348	228.89	91.871
4/18/1992	278.07	0.0040	85084.46	-1.83	-1.83	226.29	1.367	0.057	303.19	89.357
4/19/1992	280.42	0.0033	85110.69	-4.13	-4.13	229.70	0.350	0.015	298.35	86.657
4/20/1992	285.03	0.0045	84962.89	-0.92	-0.92	281.61	0.614	0.026	257.97	83.090
4/21/1992	283.98	0.0062	84452.07	3.79	3.79	295.66	0.039	0.002	292.92	79.311
4/22/1992	278.83	0.0043	84591.22	3.85	3.85	232.84	0.068	0.003	309.32	76.654
4/23/1992	278.65	0.0032	85114.83	-0.79	-0.79	250.46	0.002	0.000	258.20	74.585
4/24/1992	283.84	0.0040	85178.56	-1.96	-1.96	267.28	0.031	0.001	277.82	71.857
4/25/1992	286.51	0.0048	85037.98	1.59	1.59	270.35	0.035	0.001	296.81	68.325
4/26/1992	285.91	0.0047	84937.71	1.85	1.85	261.37	0.003	0.000	289.95	64.896
4/27/1992	284.96	0.0052	85239.20	2.60	2.60	265.38	0.021	0.001	306.61	61.673
4/28/1992	286.95	0.0067	85367.83	1.06	1.06	282.42	0.000	0.000	300.00	58.099
4/29/1992	287.16	0.0068	84814.00	2.68	2.68	287.30	0.537	0.022	271.13	54.646
4/30/1992	281.52	0.0054	84603.89	3.19	3.19	270.13	0.921	0.038	300.81	52.445
5/1/1992	282.23	0.0049	84853.92	-0.43	-0.43	255.87	0.659	0.027	325.86	50.300
5/2/1992	284.66	0.0040	85290.45	-4.72	-4.72	242.84	0.174	0.007	334.41	47.897
5/3/1992	287.08	0.0038	85350.04	-4.32	-4.32	249.59	0.431	0.018	334.45	45.280
5/4/1992	289.76	0.0042	85147.51	-2.92	-2.92	261.96	0.266	0.011	333.07	42.466
5/5/1992	291.78	0.0047	84741.00	-1.59	-1.59	277.80	0.029	0.001	329.98	39.590
5/6/1992	292.01	0.0062	84742.57	-0.36	-0.36	300.21	0.148	0.006	300.72	36.797
5/7/1992	289.92	0.0084	85148.71	2.26	2.26	317.50	2.347	0.098	259.17	34.216
5/8/1992	289.94	0.0077	85046.84	2.09	2.09	296.23	2.976	0.124	325.59	31.893
5/9/1992	285.07	0.0046	84655.76	-1.28	-1.28	254.06	0.000	0.000	329.96	30.159
5/10/1992	285.40	0.0043	84534.63	-0.83	-0.83	253.85	0.024	0.001	337.17	28.682
5/11/1992	286.57	0.0057	84783.52	3.71	3.71	265.94	0.000	0.000	336.69	27.045
5/12/1992	286.11	0.0061	84826.62	2.41	2.41	278.30	0.018	0.001	297.57	25.553
5/13/1992	286.63	0.0064	84788.92	1.86	1.86	291.47	0.022	0.001	330.61	24.117
5/14/1992	287.27	0.0066	84707.92	2.12	2.12	278.13	0.000	0.000	327.01	22.693
5/15/1992	286.12	0.0063	84614.76	2.82	2.82	269.00	0.277	0.012	330.80	21.365
5/16/1992	287.18	0.0063	84621.16	0.29	0.29	280.40	0.000	0.000	322.38	20.109
5/17/1992	287.47	0.0067	84715.06	2.54	2.54	278.75	0.107	0.004	340.92	18.845
5/18/1992	285.60	0.0055	84927.27	1.91	1.91	260.79	0.223	0.009	333.04	17.784
5/19/1992	284.16	0.0063	84625.88	3.06	3.06	271.58	0.059	0.002	330.91	16.886
5/20/1992	282.03	0.0053	84608.73	2.31	2.31	261.24	1.107	0.046	337.76	16.173
5/21/1992	284.03	0.0042	84773.70	-0.65	-0.65	244.32	0.142	0.006	353.73	15.443
5/22/1992	287.21	0.0039	84934.75	-2.56	-2.56	254.93	0.169	0.007	352.50	14.618
5/23/1992	290.31	0.0045	85040.11	-0.33	-0.33	278.38	0.262	0.011	331.67	13.708
5/24/1992	291.13	0.0059	84942.22	1.63	1.63	284.30	0.000	0.000	348.53	12.752
5/25/1992	291.29	0.0080	84777.50	3.37	3.37	301.27	0.055	0.002	342.97	11.811
5/26/1992	289.31	0.0077	84695.51	2.71	2.71	294.39	0.226	0.009	340.47	11.020
5/27/1992	288.82	0.0058	84602.59	-0.34	-0.34	279.57	0.009	0.000	334.47	10.348
5/28/1992	290.04	0.0058	84519.73	1.82	1.82	293.21	0.004	0.000	345.91	9.702
5/29/1992	289.36	0.0066	84550.75	1.40	1.40	287.12	0.000	0.000	349.71	9.084
5/30/1992	290.95	0.0066	84657.73	0.36	0.36	303.14	0.075	0.003	331.43	8.477
5/31/1992	292.55	0.0070	84957.26	1.22	1.22	302.38	0.007	0.000	349.23	7.872
6/1/1992	292.74	0.0079	84967.64	1.97	1.97	305.53	0.027	0.001	341.49	7.282
6/2/1992	292.91	0.0079	84746.62	1.82	1.82	303.38	0.002	0.000	343.50	6.741
6/3/1992	292.94	0.0079	84790.56	2.35	2.35	300.61	0.000	0.000	334.80	6.248
6/4/1992	292.70	0.0068	84683.80	2.51	2.51	290.77	0.006	0.000	339.01	5.810
6/5/1992	290.75	0.0051	84447.86	0.13	0.13	269.77	0.007	0.000	338.77	5.444
6/6/1992	290.51	0.0058	84150.23	1.96	1.96	294.56	0.583	0.024	339.76	5.116
6/7/1992	289.72	0.0073	84452.50	2.65	2.65	291.14	0.710	0.030	345.93	4.798
6/8/1992	289.95	0.0071	84645.84	2.72	2.72	286.66	0.025	0.001	348.18	4.503
6/9/1992	289.44	0.0070	84642.33	3.10	3.10	285.74	0.000	0.000	340.04	4.238
6/10/1992	288.57	0.0059	84543.70	2.05	2.05	278.66	0.000	0.000	330.98	4.012
6/11/1992	286.06	0.0052	84590.00	2.29	2.29	266.01	0.000	0.000	349.33	3.834
6/12/1992	280.86	0.0049	84797.35	4.48	4.48	270.65	0.449	0.019	276.56	3.771
6/13/1992	279.25	0.0043	84935.20	2.88	2.88	262.49	0.696	0.029	273.75	3.723
6/14/1992	280.70	0.0046	84499.29	2.77	2.77	286.96	6.088	0.254	270.66	3.635
6/15/1992	281.92	0.0053	84495.26	2.33	2.33	295.98	3.880	0.162	259.74	3.546
6/16/1992	282.92	0.0058	84839.32	2.60	2.60	270.33	4.271	0.178	323.16	3.425
6/17/1992	288.05	0.0066	84852.06	-0.89	-0.89	293.96	0.000	0.000	339.92	3.258
6/18/1992	289.38	0.0075	84758.52	1.50	1.50	304.12	1.515	0.063	329.86	3.071
6/19/1992	289.73	0.0074	84806.34	1.11	1.11	301.60	1.714	0.071	339.96	2.893
6/20/1992	292.35	0.0071	84723.31	-0.62	-0.62	301.09	0.322	0.013	344.63	2.711
6/21/1992	294.47	0.0064	84822.92	-2.91	-2.91	302.01	0.769	0.032	348.42	2.527
6/22/1992	295.89	0.0060	84917.98	-2.37	-2.37	301.96	0.301	0.013	350.79	2.349
6/23/1992	293.90	0.0076	84898.98	1.99	1.99	313.07	0.146	0.006	288.30	2.190
6/24/1992	291.66	0.0089	84605.43	3.55	3.55	338.18	3.441	0.143	286.74	2.056
6/25/1992	289.31	0.0082	84644.98	2.70	2.70	307.06	1.858	0.077	323.88	1.945
6/26/1992	289.72	0.0077	84784.77	1.97	1.97	298.48	0.462	0.019	344.28	1.840
6/27/1992	289.96	0.0069	84821.74	2.14	2.14	284.57	0.000	0.000	347.92	1.742
6/28/1992	288.72	0.0069	84682.77	2.18	2.18	308.45	0.516	0.021	246.16	1.662
6/29/1992	282.41	0.0065	84372.43	3.91	3.91	317.00	11.059	0.461	166.00	1.666
6/30/1992	281.60	0.0062	84381.28	3.18	3.18	312.72	10.929	0.455	265.02	1.809
7/1/1992	283.98	0.0058	84591.73	2.07	2.07	270.37	0.073	0.003	352.12	1.703
7/2/1992	287.44	0.0064	84712.78	0.63	0.63	282.15	0.000	0.000	347.18	1.620
7/3/1992	289.60	0.0070	84568.49	1.36	1.36	306.35	0.000	0.000	326.13	1.535
7/4/1992	288.55	0.0064	84523.74	3.00	3.00	300.33	0.000	0.000	331.74	1.459
7/5/1992	285.95	0.0060	84730.96	2.62	2.62	270.76	0.000	0.000	358.36	1.399
7/6/1992	287.15	0.0060	84829.89	2.33	2.33	273.56	0.000	0.000	360.03	1.337
7/7/1992	288.17	0.0060	85017.88	1.43	1.43	275.99	0.000	0.000	361.05	1.274
7/8/1992	290.61	0.0061	85252.86	2.81	2.81	281.31	0.000	0.000	360.56	1.206
7/9/1992	291.34	0.0059	85305.58	2.33	2.33	281.23	0.000	0.000	361.24	1.140
7/10/1992	292.02	0.0078	85058.72	3.30	3.30	307.15	0.000	0.000	350.04	1.074
7/11/1992	290.78	0.0096	84644.78	3.94	3.94	329.23	0.005	0.000	295.82	1.014
7/12/1992	289.43	0.0090	84685.98	2.47	2.47	316.22	0.610	0.025	339.51	0.963
7/13/1992	291.29	0.0096	84894.02	2.76	2.76	316.69	0.042	0.002	346.75	0.908
7/14/1992	292.66	0.0097	85014.24	2.01	2.01	327.34	0.414	0.017	342.83	0.852
7/15/1992	293.51	0.0096	85014.78	2.23	2.23	328.38	0.098	0.004	344.54	0.798
7/16/1992	294.83	0.0088	84958.99	0.64	0.64	328.95	1.250	0.052	332.78	0.746
7/17/1992	295.96	0.0090	85063.70	1.70	1.70	333.04	0.106	0.004	342.88	0.696
7/18/1992	293.85	0.0080	85294.19	2.37	2.37	312.28	0.511	0.021	346.88	0.654
7/19/1992	292.55	0.0064	85315.66	2.08	2.08	293.49	0.331	0.014	351.27	0.618
7/20/1992	290.84	0.0064	85002.77	2.72	2.72	287.43	0.044	0.002	350.04	0.587
7/21/1992	290.26	0.0068	84870.06	2.42	2.42	289.51	0.000	0.000	348.37	0.559
7/22/1992	289.28	0.0064	84707.67	3.49	3.49	284.14	0.000	0.000	348.11	0.533
7/23/1992	287.96	0.0055	84816.56	1.36	1.36	270.37	0.000	0.000	351.80	0.512
7/24/1992	290.28	0.0054	84876.71	0.54	0.54	281.82	0.000	0.000	346.79	0.489
7/25/1992	292.85	0.0060	85144.63	0.30	0.30	295.90	0.087	0.004	344.77	0.464
7/26/1992	294.15	0.0065	85309.14	1.46	1.46	302.59	0.103	0.004	340.27	0.438
7/27/1992	294.55	0.0063	85270.75	1.72	1.72	306.17	0.002	0.000	340.85	0.414
7/28/1992	295.68	0.0062	85229.16	2.32	2.32	307.67	0.061	0.003	340.33	0.389
7/29/1992	295.84	0.0061	85139.37	1.50	1.50	306.99	0.099	0.004	340.08	0.366
7/30/1992	295.37	0.0063	84979.49	2.16	2.16	308.46	0.036	0.001	338.37	0.346
7/31/1992	293.90	0.0057	85144.75	2.18	2.18	297.18	0.000	0.000	334.54	0.328
8/1/1992	294.40	0.0047	85319.01	1.92	1.92	290.98	0.000	0.000	326.00	0.312
8/2/1992	294.97	0.0049	85324.98	1.94	1.94	300.71	0.000	0.000	328.50	0.297
8/3/1992	293.64	0.0044	85147.00	2.57	2.57	282.37	0.000	0.000	331.74	0.282
8/4/1992	292.96	0.0044	85030.98	2.61	2.61	283.12	0.156	0.006	329.47	0.269
8/5/1992	293.02	0.0048	85034.84	2.25	2.25	290.08	0.184	0.008	321.97	0.257
8/6/1992	292.23	0.0055	84961.20	3.15	3.15	288.55	0.000	0.000	324.11	0.245
8/7/1992	291.81	0.0065	84954.29	3.58	3.58	301.28	0.000	0.000	319.59	0.235
8/8/1992	290.98	0.0068	84987.31	3.05	3.05	297.00	0.000	0.000	319.56	0.224
8/9/1992	292.27	0.0065	85228.02	0.51	0.51	296.73	0.000	0.000	319.60	0.214
8/10/1992	295.78	0.0064	85343.20	-0.30	-0.30	312.14	0.014	0.001	316.77	0.203
8/11/1992	298.26	0.0060	85254.23	-0.38	-0.38	324.99	0.367	0.015	306.66	0.191
8/12/1992	298.42	0.0066	85125.25	-0.74	-0.74	343.29	1.622	0.068	280.52	0.180
8/13/1992	297.80	0.0082	85155.48	1.78	1.78	340.98	0.414	0.017	302.31	0.170
